Dataset,Classifier_Name,CV_mean,CV_std,Test_score
weatherAUS,QuantileTransformer-Normal_CART,1.0,0.0,1.0
weatherAUS,QuantileTransformer-Uniform_CART,1.0,0.0,1.0
weatherAUS,PowerTransformer-Yeo-Johnson_CART,1.0,0.0,1.0
weatherAUS,Normalizer_CART,1.0,0.0,1.0
,,,,
weatherAUS,_CART-PCA,0.7801313853220366,0.0045135719803459625,0.7873094647288196
weatherAUS,StandardScaler_CART-PCA,0.7918732925440324,0.00707389590951061,0.7960829493087558
weatherAUS,MinMaxScaler_CART-PCA,0.7591279306244816,0.006362079764100196,0.7575327897908543
weatherAUS,MaxAbsScaler_CART-PCA,0.7532125624187536,0.007855375237513468,0.7516838000708969
weatherAUS,RobustScaler_CART-PCA,0.9970090736739362,0.0009920034338585788,0.9973413683091102
weatherAUS,QuantileTransformer-Normal_CART-PCA,0.9427951359146487,0.0029298627329795972,0.9415987238567883
weatherAUS,QuantileTransformer-Uniform_CART-PCA,0.843871674415495,0.006701194178255928,0.8437610776320453
weatherAUS,PowerTransformer-Yeo-Johnson_CART-PCA,0.8183268961296373,0.006230918878202215,0.8234668557249203
weatherAUS,Normalizer_CART-PCA,0.7796218544938999,0.0037483556916837833,0.7840304856433888
,,,,
weatherAUS,_NB,0.9495302400655969,0.0032974279976292343,0.9511697979439915
weatherAUS,StandardScaler_NB,0.9495302400655969,0.0032974279976292343,0.9511697979439915
weatherAUS,MinMaxScaler_NB,0.9495302400655969,0.0032974279976292343,0.9511697979439915
weatherAUS,MaxAbsScaler_NB,0.9495302400655969,0.0032974279976292343,0.9511697979439915
weatherAUS,RobustScaler_NB,0.9495302400655969,0.0032974279976292343,0.9511697979439915
weatherAUS,QuantileTransformer-Normal_NB,0.8911290339207142,0.004292969271937924,0.8882488479262672
weatherAUS,QuantileTransformer-Uniform_NB,0.9155663336979245,0.00390046982170262,0.9139489542715349
weatherAUS,PowerTransformer-Yeo-Johnson_NB,0.9783764835912911,0.0023906567498747167,0.9775788727401631
weatherAUS,Normalizer_NB,0.9416208440716873,0.003967970125976163,0.9424849344204183
,,,,
weatherAUS,_NB-PCA,0.8438276868841758,0.004712164083795965,0.8468628146047501
weatherAUS,StandardScaler_NB-PCA,0.8339463378625289,0.003742605397636434,0.8419000354484225
weatherAUS,MinMaxScaler_NB-PCA,0.8231789304388316,0.006152645912557017,0.8192130450194967
weatherAUS,MaxAbsScaler_NB-PCA,0.8144497641382777,0.007317728733306743,0.8115030131159163
weatherAUS,RobustScaler_NB-PCA,0.8714769992973579,0.003926703574750151,0.880716058135413
weatherAUS,QuantileTransformer-Normal_NB-PCA,0.8934111478865615,0.004107952287374199,0.8927685218007798
weatherAUS,QuantileTransformer-Uniform_NB-PCA,0.8800514213799332,0.0041599129112294886,0.8834633108826657
weatherAUS,PowerTransformer-Yeo-Johnson_NB-PCA,0.8636343822763383,0.0033719606624128947,0.8681318681318682
weatherAUS,Normalizer_NB-PCA,0.8436504064809179,0.0045703498083992135,0.847394540942928
,,,,
weatherAUS,_SVM,0.7797102173497505,0.003848674361286306,0.7798652959943283
weatherAUS,StandardScaler_SVM,0.9780219767812988,0.0020325096314785587,0.9794399149237859
weatherAUS,MinMaxScaler_SVM,0.8687077728780569,0.0031993868826987954,0.8741580999645516
weatherAUS,MaxAbsScaler_SVM,0.8677108203436517,0.004514800157044259,0.8702587734845799
weatherAUS,RobustScaler_SVM,0.9982054157334677,0.0005191367697776155,0.9980503367600142
weatherAUS,QuantileTransformer-Normal_SVM,0.984579839799188,0.0020268408976832917,0.9866182204891882
weatherAUS,QuantileTransformer-Uniform_SVM,0.9939293427022864,0.0014472349398301119,0.9956575682382134
weatherAUS,PowerTransformer-Yeo-Johnson_SVM,0.9970090196774131,0.0006364914832238614,0.9971641261963843
weatherAUS,Normalizer_SVM,0.7799317601757183,0.003907459701105226,0.7801311591634172
,,,,
weatherAUS,_SVM-PCA,0.7796438212612979,0.004697609209325043,0.7816377171215881
weatherAUS,StandardScaler_SVM-PCA,0.8543291859749234,0.004612286083890741,0.8598014888337469
weatherAUS,MinMaxScaler_SVM-PCA,0.8241094574321354,0.0054549749754192935,0.825859624246721
weatherAUS,MaxAbsScaler_SVM-PCA,0.8204981405070036,0.005995743997871908,0.8191244239631337
weatherAUS,RobustScaler_SVM-PCA,0.9978066121393413,0.0007444770666104936,0.9984934420418291
weatherAUS,QuantileTransformer-Normal_SVM-PCA,0.9649725241146019,0.002033946513002881,0.967919177596597
weatherAUS,QuantileTransformer-Uniform_SVM-PCA,0.8857674344219589,0.005882228778133284,0.8897554058844381
weatherAUS,PowerTransformer-Yeo-Johnson_SVM-PCA,0.8733604765674233,0.0058857903102743445,0.8764622474299893
weatherAUS,Normalizer_SVM-PCA,0.7805742598966546,0.003685372829501679,0.781549096065225
,,,,
weatherAUS,_RF,0.9697578334474295,0.0033755229388277358,0.9712867777383907
weatherAUS,StandardScaler_RF,0.9697578334474295,0.0033755229388277358,0.9712867777383907
weatherAUS,MinMaxScaler_RF,0.9697578334474295,0.0033755229388277358,0.9712867777383907
weatherAUS,MaxAbsScaler_RF,0.9697578334474295,0.0033755229388277358,0.9712867777383907
weatherAUS,RobustScaler_RF,0.9697578334474295,0.0033755229388277358,0.9712867777383907
weatherAUS,QuantileTransformer-Normal_RF,0.9696692104265127,0.0033260196008407417,0.9716412619638426
weatherAUS,QuantileTransformer-Uniform_RF,0.9696692104265127,0.0033260196008407417,0.9716412619638426
weatherAUS,PowerTransformer-Yeo-Johnson_RF,0.9697578334474295,0.0033755229388277358,0.9712867777383907
weatherAUS,Normalizer_RF,0.9480013383283717,0.005038052453577101,0.9510811768876285
,,,,
weatherAUS,_RF-PCA,0.8307559729235907,0.004484485692427932,0.8356965615030131
weatherAUS,StandardScaler_RF-PCA,0.8456663863101731,0.004305869654433713,0.8535093938319744
weatherAUS,MinMaxScaler_RF-PCA,0.8012674113016294,0.00497977167131171,0.8029953917050692
weatherAUS,MaxAbsScaler_RF-PCA,0.8089329786318086,0.005411919148550766,0.8099964551577454
weatherAUS,RobustScaler_RF-PCA,0.9473812520733438,0.004643022909579236,0.9546260191421482
weatherAUS,QuantileTransformer-Normal_RF-PCA,0.9073910637324891,0.0042047625337148465,0.9037575327897909
weatherAUS,QuantileTransformer-Uniform_RF-PCA,0.859424788782782,0.004110568059672514,0.8662708259482453
weatherAUS,PowerTransformer-Yeo-Johnson_RF-PCA,0.8607320789711915,0.005088929680219763,0.8675115207373272
weatherAUS,Normalizer_RF-PCA,0.8389311938012778,0.0044016287039452175,0.8395958879829848
,,,,
weatherAUS,_MLP,0.9915360891653424,0.010429271353534348,0.9988479262672811
weatherAUS,StandardScaler_MLP,0.9999335302799249,0.00010153417534669389,0.999822757887274
weatherAUS,MinMaxScaler_MLP,0.998426919289237,0.001960539794371112,1.0
weatherAUS,MaxAbsScaler_MLP,0.9984270174647337,0.002719463393103566,1.0
weatherAUS,RobustScaler_MLP,0.9999113769790829,0.00017724604319342623,1.0
weatherAUS,QuantileTransformer-Normal_MLP,0.9990694877330208,0.000393805702125357,0.9989365473236441
weatherAUS,QuantileTransformer-Uniform_MLP,0.9989144342622274,0.0016080645462367362,1.0
weatherAUS,PowerTransformer-Yeo-Johnson_MLP,1.0,0.0,1.0
weatherAUS,Normalizer_MLP,0.9985154048644584,0.002332516039400516,0.9983161999291031
,,,,
weatherAUS,_MLP-PCA,0.8507399879892098,0.005954054672660673,0.8540411201701524
weatherAUS,StandardScaler_MLP-PCA,0.8550824718351681,0.004592021330530892,0.859269762495569
weatherAUS,MinMaxScaler_MLP-PCA,0.8303349473057748,0.004389302319947125,0.8320630981921304
weatherAUS,MaxAbsScaler_MLP-PCA,0.8267236352894178,0.005405480593908296,0.8271889400921659
weatherAUS,RobustScaler_MLP-PCA,0.999800610474874,0.00040183043754344017,1.0
weatherAUS,QuantileTransformer-Normal_MLP-PCA,0.9648839747253074,0.002482327827248719,0.967653314427508
weatherAUS,QuantileTransformer-Uniform_MLP-PCA,0.8879385953501533,0.005461538713292528,0.892059553349876
weatherAUS,PowerTransformer-Yeo-Johnson_MLP-PCA,0.8732496707930155,0.006220590282830204,0.8749556894718185
weatherAUS,Normalizer_MLP-PCA,0.8487237921738616,0.004748569925069982,0.8512052463665367
