Dataset,Classifier_Name,CV_mean,CV_std,Test_score
bank-additional,MinMaxScaler_CART-PCA,0.6798956927132466,0.013898347990895852,0.6778848487216002
bank-additional,MaxAbsScaler_CART-PCA,0.6858076262736268,0.015515918463085516,0.694188086774223
bank-additional,RobustScaler_CART-PCA,0.7198500873116493,0.009891736260565267,0.7133126649123368
bank-additional,QuantileTransformer-Normal_CART-PCA,0.6996178569748233,0.011924589190876664,0.7100016927744575
bank-additional,QuantileTransformer-Uniform_CART-PCA,0.6912498560951882,0.012508930926690151,0.6982556284750706
bank-additional,PowerTransformer-Yeo-Johnson_CART-PCA,0.7074721755500567,0.00774619865632865,0.7087102124017628
bank-additional,Normalizer_CART-PCA,0.7062563499608465,0.012609719804908185,0.7122984799358876
,,,,
bank-additional,_NB,0.8678252283287715,0.007757472274397123,0.8752144082332762
bank-additional,StandardScaler_NB,0.8678306733115665,0.007741378652934503,0.8751996852386517
bank-additional,MinMaxScaler_NB,0.8678383585991171,0.007694044172381936,0.8752468136184298
bank-additional,MaxAbsScaler_NB,0.8678552869662475,0.007724554607821728,0.8752322385936003
bank-additional,RobustScaler_NB,0.8678336400341532,0.007740954882608079,0.8752183294328494
bank-additional,QuantileTransformer-Normal_NB,0.8391757719436445,0.006969602056046144,0.8456187475363028
bank-additional,QuantileTransformer-Uniform_NB,0.8329445428724054,0.007115332783898826,0.8431637066788831
bank-additional,PowerTransformer-Yeo-Johnson_NB,0.8476644283781601,0.0078086192080433795,0.8553841621417504
bank-additional,Normalizer_NB,0.8886768963207305,0.006885214660470077,0.8927221944039007
,,,,
bank-additional,_NB-PCA,0.9189974851164557,0.004391127515592527,0.9139489054378307
bank-additional,StandardScaler_NB-PCA,0.8734175366058305,0.005927569836263667,0.8757744739081901
bank-additional,MinMaxScaler_NB-PCA,0.7532656808745319,0.011771094712928564,0.7690852921574824
bank-additional,MaxAbsScaler_NB-PCA,0.7579018592524307,0.012185599216258032,0.7683424837854698
bank-additional,RobustScaler_NB-PCA,0.8887278934557642,0.006194449108239268,0.8937121863188311
bank-additional,QuantileTransformer-Normal_NB-PCA,0.7409654264402395,0.010186989567665389,0.7573023093941881
bank-additional,QuantileTransformer-Uniform_NB-PCA,0.7505059774801547,0.00977283650292974,0.7628443701044194
bank-additional,PowerTransformer-Yeo-Johnson_NB-PCA,0.8320109834048273,0.007472053328821655,0.8399024523921982
bank-additional,Normalizer_NB-PCA,0.856767201607189,0.010343794824774624,0.8504274699414158
,,,,
bank-additional,_SVM,0.8681964301770961,0.006390655010469922,0.8718027426497483
bank-additional,StandardScaler_SVM,0.8983586110444868,0.008102722866540221,0.903992461826752
bank-additional,MinMaxScaler_SVM,0.9296984245541253,0.0030396337970192903,0.928522302599415
bank-additional,MaxAbsScaler_SVM,0.9236760533156266,0.004536049889251716,0.9235502215403775
bank-additional,RobustScaler_SVM,0.9037200972917926,0.007300608059587111,0.9061309213072953
bank-additional,QuantileTransformer-Normal_SVM,0.9192892852272816,0.0065718505324866535,0.9141949792072843
bank-additional,QuantileTransformer-Uniform_SVM,0.9158062761191964,0.005233598674739286,0.9182416571670058
bank-additional,PowerTransformer-Yeo-Johnson_SVM,0.8964309239567596,0.007172914139485657,0.8993574559612296
bank-additional,Normalizer_SVM,0.6046240749498619,0.015840790861860708,0.6052266482947368
,,,,
bank-additional,_SVM-PCA,0.8553285421541699,0.008102747149456016,0.8578645058341531
bank-additional,StandardScaler_SVM-PCA,0.8304297797247301,0.011903604121573036,0.8403204670636991
bank-additional,MinMaxScaler_SVM-PCA,0.6181931806600621,0.020425538723556715,0.6555994138028594
bank-additional,MaxAbsScaler_SVM-PCA,0.6272563593895579,0.016697136249975143,0.6351175827180748
bank-additional,RobustScaler_SVM-PCA,0.8511213927185504,0.009969918722112486,0.8613792323800528
bank-additional,QuantileTransformer-Normal_SVM-PCA,0.8056879781227136,0.013812645431078052,0.821846882039663
bank-additional,QuantileTransformer-Uniform_SVM-PCA,0.6689892527023987,0.061674784545478645,0.7367420543179362
bank-additional,PowerTransformer-Yeo-Johnson_SVM-PCA,0.8321073428692813,0.011024305741299376,0.8344601233239461
bank-additional,Normalizer_SVM-PCA,0.5775039342401701,0.018163611432690192,0.5816375994800933
,,,,
bank-additional,_RF,0.9096337417951202,0.005633107491428639,0.9079131435058424
bank-additional,StandardScaler_RF,0.9096380372523056,0.005632582865457635,0.9079131435058424
bank-additional,MinMaxScaler_RF,0.909632024435521,0.005635237249839063,0.9079131435058424
bank-additional,MaxAbsScaler_RF,0.909632024435521,0.005635237249839063,0.9079131435058424
bank-additional,RobustScaler_RF,0.9096337417951202,0.005633107491428639,0.9079131435058424
bank-additional,QuantileTransformer-Normal_RF,0.9094311829385298,0.00519131569775238,0.9082175913595111
bank-additional,QuantileTransformer-Uniform_RF,0.909432900298129,0.0051890702111160114,0.9082175913595111
bank-additional,PowerTransformer-Yeo-Johnson_RF,0.9076977848758689,0.005513205209135352,0.906467848531015
bank-additional,Normalizer_RF,0.9208723199934934,0.004453227138890796,0.9170503523456766
,,,,
bank-additional,_RF-PCA,0.9150632338972524,0.0050521555818843975,0.913028755266245
bank-additional,StandardScaler_RF-PCA,0.8805263316054621,0.008357641547741658,0.8847572762667103
bank-additional,MinMaxScaler_RF-PCA,0.7756511796060368,0.014370486623871212,0.7876661552830544
bank-additional,MaxAbsScaler_RF-PCA,0.7670411002733567,0.013669665500070143,0.7758034907850331
bank-additional,RobustScaler_RF-PCA,0.906858607218372,0.006477785662950265,0.8992900557195059
bank-additional,QuantileTransformer-Normal_RF-PCA,0.7834133131783669,0.013913781883907466,0.799624556238584
bank-additional,QuantileTransformer-Uniform_RF-PCA,0.7911135358691685,0.01789980439957459,0.8146369057976933
bank-additional,PowerTransformer-Yeo-Johnson_RF-PCA,0.8610801428203209,0.007399030502991918,0.8723207109179217
bank-additional,Normalizer_RF-PCA,0.9024644164566775,0.008277149821609571,0.9121757093967923
,,,,
bank-additional,_MLP,0.911731013776987,0.007258988426040562,0.9196586159260483
bank-additional,StandardScaler_MLP,0.9441797103557711,0.0024581284544371545,0.9418566006958131
bank-additional,MinMaxScaler_MLP,0.943317218520318,0.002189848719968423,0.9402255296430849
bank-additional,MaxAbsScaler_MLP,0.9370901243417575,0.0019765984730432855,0.9347225329587922
bank-additional,RobustScaler_MLP,0.9353946463563441,0.005743218517483912,0.9398844592650991
bank-additional,QuantileTransformer-Normal_MLP,0.9421955829558172,0.0029800658865285073,0.9393206943453046
bank-additional,QuantileTransformer-Uniform_MLP,0.9420418996085391,0.003365271759156128,0.9408140055186814
bank-additional,PowerTransformer-Yeo-Johnson_MLP,0.9442348503617897,0.00292537657487322,0.9420658299862567
bank-additional,Normalizer_MLP,0.9240930543337853,0.004205444946202325,0.9254608075362791
,,,,
bank-additional,_MLP-PCA,0.9102665878084378,0.0177971303577235,0.9242174173470319
bank-additional,StandardScaler_MLP-PCA,0.9199004673809755,0.0037551507669812464,0.923057334152494
bank-additional,MinMaxScaler_MLP-PCA,0.7860350018068564,0.015353084945215612,0.7969792262245093
bank-additional,MaxAbsScaler_MLP-PCA,0.782411949797432,0.01683664647162354,0.7918673137089871
bank-additional,RobustScaler_MLP-PCA,0.9084697444698063,0.011875332853160931,0.9161523236584763
bank-additional,QuantileTransformer-Normal_MLP-PCA,0.7895168647541365,0.02535630778509932,0.8121678817946251
bank-additional,QuantileTransformer-Uniform_MLP-PCA,0.8998237058051644,0.020732488515295543,0.9147819753849288
bank-additional,PowerTransformer-Yeo-Johnson_MLP-PCA,0.9187067344731237,0.004582117445471884,0.9253502740992486
bank-additional,Normalizer_MLP-PCA,0.8920179172606459,0.021955314774262415,0.868535495586357
